id,overture_height_m,analysis_height_m,height_source,height_confidence,height_uncertainty_m,num_floors,roof_shape,roof_height,has_parts,footprint_area_m2,building_uid,nearest_canopy_distance_m,mean_roof_canopy_distance_m,canopy_overlap_pct,building_raster_pixels,distance_sampling_method,roof_area_m2,facade_area_m2,envelope_area_m2,roof_shaded_0900_m2,roof_exposed_0900_m2,facade_sunfacing_0900_m2,facade_shaded_0900_m2,facade_direct_0900_m2,tree_shaded_0900_m2,direct_sun_0900_m2,exposure_fraction_0900,solar_index_0900,tree_shade_fraction_0900,roof_shaded_1200_m2,roof_exposed_1200_m2,facade_sunfacing_1200_m2,facade_shaded_1200_m2,facade_direct_1200_m2,tree_shaded_1200_m2,direct_sun_1200_m2,exposure_fraction_1200,solar_index_1200,tree_shade_fraction_1200,roof_shaded_1500_m2,roof_exposed_1500_m2,facade_sunfacing_1500_m2,facade_shaded_1500_m2,facade_direct_1500_m2,tree_shaded_1500_m2,direct_sun_1500_m2,exposure_fraction_1500,solar_index_1500,tree_shade_fraction_1500,roof_shaded_1800_m2,roof_exposed_1800_m2,facade_sunfacing_1800_m2,facade_shaded_1800_m2,facade_direct_1800_m2,tree_shaded_1800_m2,direct_sun_1800_m2,exposure_fraction_1800,solar_index_1800,tree_shade_fraction_1800,mean_exposure_fraction,mean_solar_exposure_index,mean_tree_shade_fraction,roof_raster_available
31cea5f6-19de-4ac7-8093-bc165dd8bbd7,3.29,3.29,overture_height,provided,,,gabled,,False,14.0829,944,5.0,6.58,0.0,16,pixel_centre,14.0829,57.0511,71.1339,0.0,14.0829,28.5255,0.0,28.5255,0.0,42.6084,0.599,0.2219,0.0,0.0,14.0829,28.5255,0.0,28.5255,0.0,42.6084,0.599,0.3344,0.0,0.0,14.0829,28.5255,0.0,28.5255,0.0,42.6084,0.599,0.3307,0.0,0.0,14.0829,28.5255,1.3969,27.1287,1.3969,41.2115,0.5794,0.1667,0.0328,0.5941,0.2634,0.0082,True
80e0e718-ae45-4ef8-ba74-ef1988338489,2.3811,2.3811,overture_height,provided,,,gabled,,False,30.8438,945,1.0,3.99,0.0,30,pixel_centre,30.8438,53.4402,84.284,2.0563,28.7875,26.7201,2.2918,24.4283,4.348,53.2159,0.6314,0.2855,0.0755,0.0,30.8438,26.7201,2.2918,24.4283,2.2918,55.2721,0.6558,0.4217,0.0398,0.0,30.8438,26.7201,0.0,26.7201,0.0,57.5639,0.683,0.424,0.0,0.0,30.8438,26.7201,12.3664,14.3537,12.3664,45.1975,0.5363,0.1485,0.2148,0.6266,0.3199,0.0825,True
59d27404-1605-4472-90d2-5334ac68283b,9.6566,9.6566,overture_height,provided,,5.0,,,False,549.0168,946,0.0,3.92,5.01,539,pixel_centre,549.0168,1100.0838,1649.1006,181.3079,367.7088,550.0004,511.7031,38.2973,693.0111,406.0061,0.2462,0.1098,0.6306,59.0779,489.9389,550.0004,442.7487,107.2517,501.8266,597.1906,0.3621,0.2769,0.4566,40.7434,508.2734,550.0005,281.2647,268.7358,322.008,777.0092,0.4712,0.3121,0.293,41.7619,507.2548,550.0005,358.5077,191.4928,400.2697,698.7476,0.4237,0.1506,0.3642,0.3758,0.2124,0.4361,True
f68438d3-b49a-43ec-9fee-1f09885f8fb4,,9.3991,model_estimate,low,2.1315,,,,False,6428.3432,947,0.0,9.8,7.13,6427,pixel_centre,6428.3432,3077.9974,9506.3406,10.0021,6418.3411,1539.0967,94.6583,1444.4383,104.6604,7862.7795,0.8271,0.3762,0.0131,10.0021,6418.3411,1539.0967,92.1581,1446.9386,102.1602,7865.2797,0.8274,0.6229,0.0128,13.0027,6415.3405,1531.9612,167.3164,1364.6449,180.3191,7779.9854,0.8184,0.5898,0.0227,61.0127,6367.3305,1531.9612,490.299,1041.6622,551.3118,7408.9927,0.7794,0.2605,0.0693,0.8131,0.4623,0.0295,True
51e42f27-2be6-48ef-934c-940a112c23f3,2.842,2.842,overture_height,provided,,,gabled,,False,18.109,948,6.0,8.02,0.0,15,pixel_centre,18.109,49.008,67.1171,0.0,18.109,24.504,4.3865,20.1175,4.3865,38.2265,0.5696,0.2458,0.1029,0.0,18.109,24.504,0.0,24.504,0.0,42.613,0.6349,0.3688,0.0,0.0,18.109,24.504,0.0,24.504,0.0,42.613,0.6349,0.3705,0.0,0.0,18.109,24.504,0.0,24.504,0.0,42.613,0.6349,0.2432,0.0,0.6186,0.3071,0.0257,True
570ca85b-af4f-4105-aff6-5c276244ad1a,,12.7744,model_estimate,low,5.7278,,,,False,20634.1179,949,0.0,25.29,0.55,20629,pixel_centre,20634.1179,9627.4351,30261.5531,4.001,20630.1169,4848.6274,760.8281,4087.7993,764.8291,24717.9162,0.8168,0.3756,0.03,1.0002,20633.1177,4848.6274,592.7511,4255.8763,593.7513,24888.994,0.8225,0.6219,0.0233,0.0,20634.1179,4759.9998,83.8227,4676.1771,83.8227,25310.2951,0.8364,0.601,0.0033,0.0,20634.1179,4715.5718,337.5705,4378.0013,337.5705,25012.1192,0.8265,0.297,0.0133,0.8255,0.4739,0.0175,True
f025d545-58c7-48b8-8818-bb5579a516ca,5.0951,5.0951,overture_height,provided,,,gabled,,False,376.8738,950,1.0,7.63,0.0,377,pixel_centre,376.8738,553.3751,930.2489,0.0,376.8738,276.6877,55.3078,221.3799,55.3078,598.2537,0.6431,0.362,0.0846,0.0,376.8738,276.6877,29.5812,247.1065,29.5812,623.9802,0.6708,0.4251,0.0453,0.0,376.8738,276.6877,0.0,276.6877,0.0,653.5614,0.7026,0.4489,0.0,0.0,376.8738,276.6877,0.0,276.6877,0.0,653.5614,0.7026,0.3739,0.0,0.6798,0.4025,0.0325,True
f8df255a-bc6d-4652-8fb3-8b4668b972c0,5.35,5.35,overture_height,provided,,,,,False,1012.7017,951,1.0,11.93,0.0,1011,pixel_centre,1012.7017,786.2667,1798.9685,0.0,1012.7017,392.7397,39.5588,353.1809,39.5588,1365.8826,0.7593,0.404,0.0281,0.0,1012.7017,392.7397,26.3963,366.3433,26.3963,1379.0451,0.7666,0.5372,0.0188,0.0,1012.7017,392.7399,26.3963,366.3435,26.3963,1379.0453,0.7666,0.5298,0.0188,0.0,1012.7017,392.7399,64.0633,328.6766,64.0633,1341.3783,0.7456,0.3374,0.0456,0.7595,0.4521,0.0278,True
b85a1f52-900c-4498-bd79-226882b4b9b3,2.93,2.93,overture_height,provided,,,gabled,,False,13.9555,952,1.0,1.25,0.0,12,pixel_centre,13.9555,44.4143,58.3698,8.1407,5.8148,22.2071,18.5844,3.6228,26.7251,9.4376,0.1617,0.055,0.739,0.0,13.9555,22.2071,11.1466,11.0606,11.1466,25.0161,0.4286,0.2872,0.3082,0.0,13.9555,22.2071,3.046,19.1611,3.046,33.1166,0.5674,0.3317,0.0842,0.0,13.9555,22.2071,0.0,22.2071,0.0,36.1626,0.6195,0.2445,0.0,0.4443,0.2296,0.2829,True
ce68bd97-e52f-437b-92a1-cf3e41e553ca,,7.1752,model_estimate,low,2.5461,,,,False,1189.86,953,0.0,6.99,3.79,1188,pixel_centre,1189.86,1082.4371,2272.2971,177.2771,1012.5829,541.2617,450.0236,91.2382,627.3007,1103.821,0.4858,0.2294,0.3624,43.0673,1146.7926,541.2617,345.4848,195.7769,388.5521,1342.5696,0.5908,0.456,0.2245,40.0626,1149.7973,541.2282,173.4453,367.783,213.5079,1517.5803,0.6679,0.4507,0.1233,164.2568,1025.6032,541.1754,422.3039,118.8715,586.5606,1144.4747,0.5037,0.1875,0.3388,0.562,0.3309,0.2623,True
6e41a9d2-06af-4146-b492-601e8af4c1a9,,2.7405,model_estimate,medium,0.4314,,,,False,12.1167,954,0.0,0.67,53.85,13,pixel_centre,12.1167,38.3192,50.4359,12.1167,0.0,19.1596,19.1596,0.0,31.2763,0.0,0.0,0.0,1.0,7.4564,4.6603,19.1596,19.1596,0.0,26.616,4.6603,0.0924,0.077,0.851,4.6603,7.4564,19.1596,10.9108,8.2488,15.5711,15.7052,0.3114,0.2055,0.4979,12.1167,0.0,19.1596,19.1596,0.0,31.2763,0.0,0.0,0.0,1.0,0.1009,0.0706,0.8372,True
2ffcb918-fdcb-494e-b0a2-c4f32492f31b,,5.9137,model_estimate,medium,1.2014,,,,False,122.671,955,0.0,4.68,3.25,123,pixel_centre,122.671,274.7391,397.41,25.9305,96.7405,137.3889,75.0514,62.3375,100.9819,159.078,0.4003,0.1823,0.3883,0.9973,121.6737,137.3889,14.0497,123.3392,15.047,245.0128,0.6165,0.3717,0.0579,0.9973,121.6737,137.3274,0.0,137.3274,0.9973,259.0011,0.6517,0.3754,0.0038,100.7298,21.9412,137.3502,135.6355,1.7146,236.3654,23.6558,0.0595,0.0191,0.909,0.432,0.2371,0.3398,True
23996844-0849-4f32-9a3e-c3ba603758b2,5.0573,5.0573,overture_height,provided,,,gabled,,False,52.1451,956,1.0,3.0,0.0,52,pixel_centre,52.1451,160.8219,212.967,0.0,52.1451,77.8767,33.7792,44.0975,33.7792,96.2426,0.4519,0.2657,0.2598,0.0,52.1451,79.3738,8.7391,70.6347,8.7391,122.7798,0.5765,0.3416,0.0664,0.0,52.1451,82.9451,1.6362,81.309,1.6362,133.454,0.6266,0.3162,0.0121,0.0,52.1451,82.9451,2.0043,80.9408,2.0043,133.0859,0.6249,0.3492,0.0148,0.57,0.3182,0.0883,True
6dd446b2-fa16-4426-a0fa-b8980a44f58f,3.3879,3.3879,overture_height,provided,,,gabled,,False,8.494,957,0.0,0.0,100.0,8,pixel_centre,8.494,39.4954,47.9894,8.494,0.0,19.7477,19.7477,0.0,28.2417,0.0,0.0,0.0,1.0,8.494,0.0,19.7477,19.7477,0.0,28.2417,0.0,0.0,0.0,1.0,8.494,0.0,19.7477,19.7477,0.0,28.2417,0.0,0.0,0.0,1.0,8.494,0.0,19.7477,19.7477,0.0,28.2417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
f32e29a8-07bf-4cd0-82cd-42980a7965c4,3.7092,3.7092,overture_height,provided,,,gabled,,False,97.5486,958,0.0,0.0,100.0,97,pixel_centre,97.5486,158.4701,256.0187,97.5486,0.0,79.256,79.256,0.0,176.8046,0.0,0.0,0.0,1.0,97.5486,0.0,79.2264,79.2264,0.0,176.7749,0.0,0.0,0.0,1.0,97.5486,0.0,79.2141,77.5536,1.6605,175.1022,1.6605,0.0065,0.0016,0.9906,97.5486,0.0,79.2141,79.2141,0.0,176.7627,0.0,0.0,0.0,1.0,0.0016,0.0004,0.9977,True
4e619588-ae40-44a2-861f-3d456db7789d,4.5913,4.5913,overture_height,provided,,,gabled,,False,122.6001,959,0.0,0.01,99.18,122,pixel_centre,122.6001,204.6103,327.2104,122.6001,0.0,102.3452,102.3452,0.0,224.9452,0.0,0.0,0.0,1.0,122.6001,0.0,102.3272,102.3272,0.0,224.9273,0.0,0.0,0.0,1.0,114.5607,8.0393,102.2652,95.7852,6.4799,210.346,14.5193,0.0444,0.0267,0.9354,122.6001,0.0,102.2652,102.2652,0.0,224.8652,0.0,0.0,0.0,1.0,0.0111,0.0067,0.9839,True
af6c8d32-594d-4740-b453-cde8635012c5,3.6915,3.6915,overture_height,provided,,,gabled,,False,28.2324,960,0.0,0.46,58.62,29,pixel_centre,28.2324,81.9692,110.2015,17.5235,10.7088,41.3573,41.3573,0.0,58.8808,10.7088,0.0972,0.0447,0.8461,12.6559,15.5765,39.723,39.723,0.0,52.3788,15.5765,0.1413,0.1178,0.7708,19.4706,8.7618,40.6119,30.5427,10.0692,50.0133,18.831,0.1709,0.0822,0.7265,20.4441,7.7882,40.6119,27.2111,13.4007,47.6553,21.189,0.1923,0.1224,0.6922,0.1504,0.0918,0.7589,True
4dfca5eb-381c-4722-909c-2e4cc66b7105,2.9874,2.9874,overture_height,provided,,,gabled,,False,22.5703,961,0.0,0.04,95.65,23,pixel_centre,22.5703,62.3977,84.9681,22.5703,0.0,31.1989,30.9947,0.2042,53.565,0.2042,0.0024,0.0005,0.9962,22.5703,0.0,31.1989,31.1989,0.0,53.7692,0.0,0.0,0.0,1.0,22.5703,0.0,31.1989,31.1989,0.0,53.7692,0.0,0.0,0.0,1.0,22.5703,0.0,31.1989,31.1989,0.0,53.7692,0.0,0.0,0.0,1.0,0.0006,0.0001,0.9991,True
61377f7a-e585-44b4-ba0f-2ce8e9f43b91,4.24,4.24,overture_height,provided,,,gabled,,False,32.8858,962,1.0,2.19,0.0,32,pixel_centre,32.8858,107.5024,140.3882,0.0,32.8858,53.7512,8.4833,45.2679,8.4833,78.1538,0.5567,0.3099,0.0979,0.0,32.8858,53.7512,5.3378,48.4135,5.3378,81.2993,0.5791,0.3352,0.0616,21.5813,11.3045,53.7512,44.6143,9.137,66.1956,20.4415,0.1456,0.0991,0.7641,32.8858,0.0,53.7512,53.7512,0.0,86.637,0.0,0.0,0.0,1.0,0.3204,0.186,0.4809,True
4b221c31-90be-4457-9361-77c583679905,3.4931,3.4931,overture_height,provided,,,gabled,,False,5.5104,963,0.0,1.29,14.29,7,pixel_centre,5.5104,32.94,38.4504,0.0,5.5104,16.4557,11.8085,4.6472,11.8085,10.1576,0.2642,0.0992,0.5376,0.0,5.5104,16.4466,8.2005,8.246,8.2005,13.7564,0.3578,0.2016,0.3735,0.0,5.5104,16.4843,0.0,16.4843,0.0,21.9947,0.572,0.2933,0.0,0.0,5.5104,16.4843,1.9351,14.5492,1.9351,20.0596,0.5217,0.2723,0.088,0.4289,0.2166,0.2498,True
c82689d3-e923-40c4-9ec3-c1347f25c64e,6.2555,6.2555,overture_height,provided,,,gabled,,False,105.4729,964,0.0,2.12,1.92,104,pixel_centre,105.4729,263.6992,369.1721,1.0142,104.4587,131.791,71.6803,60.1108,72.6944,164.5695,0.4458,0.2125,0.3064,1.0142,104.4587,131.8283,50.0741,81.7542,51.0883,186.2129,0.5044,0.3226,0.2153,1.0142,104.4587,131.9082,53.4064,78.5018,54.4206,182.9605,0.4956,0.311,0.2293,9.1275,96.3454,131.9082,64.2993,67.6089,73.4268,163.9543,0.4441,0.1895,0.3093,0.4725,0.2589,0.2651,True
ad9dc6a7-8f4d-4459-a134-302952cafcca,3.746,3.746,overture_height,provided,,,gabled,,False,16.3473,965,0.0,1.23,12.5,16,pixel_centre,16.3473,60.5922,76.9394,0.0,16.3473,30.3018,11.1116,19.1902,11.1116,35.5375,0.4619,0.2513,0.2382,0.0,16.3473,30.2592,2.2241,28.0351,2.2241,44.3824,0.5768,0.3183,0.0477,0.0,16.3473,30.2903,6.9251,23.3652,6.9251,39.7125,0.5162,0.3067,0.1485,16.3473,0.0,30.2903,30.2903,0.0,46.6376,0.0,0.0,0.0,1.0,0.3887,0.2191,0.3586,True
89970f32-0d6c-45d2-8ff2-181bf6ad1f72,,8.2456,model_estimate,low,2.597,,,,False,781.6711,966,0.0,6.93,2.3,784,pixel_centre,781.6711,1155.6586,1937.3297,17.9465,763.7245,577.8778,1.8306,576.0472,19.7772,1339.7717,0.6916,0.3554,0.0145,16.9495,764.7216,577.8778,2.0953,575.7825,19.0448,1340.5041,0.6919,0.4393,0.014,46.8604,734.8107,577.7864,336.3306,241.4558,383.191,976.2664,0.5039,0.3518,0.2819,773.6948,7.9762,577.7864,577.7864,0.0,1351.4812,7.9762,0.0041,0.0013,0.9941,0.4729,0.287,0.3261,True
e77cd409-6622-4240-b9cd-8355c6261182,3.5418,3.5418,overture_height,provided,,,gabled,,False,73.8991,967,9.0,12.44,0.0,76,pixel_centre,73.8991,171.5392,245.4382,0.0,73.8991,85.8964,0.0,85.8964,0.0,159.7954,0.6511,0.4058,0.0,0.0,73.8991,85.8964,0.0,85.8964,0.0,159.7954,0.6511,0.3732,0.0,0.0,73.8991,85.6611,0.0,85.6611,0.0,159.5602,0.6501,0.3834,0.0,73.8991,0.0,85.6611,85.6611,0.0,159.5602,0.0,0.0,0.0,1.0,0.4881,0.2906,0.25,True
493b7b76-56dd-4e03-be3e-681e62d960b6,,6.1781,model_estimate,medium,1.7256,,,,False,91.471,968,10.0,14.63,0.0,91,pixel_centre,91.471,250.2079,341.6789,0.0,91.471,125.104,0.0,125.104,0.0,216.575,0.6339,0.3557,0.0,0.0,91.471,125.104,0.0,125.104,0.0,216.575,0.6339,0.3515,0.0,0.0,91.471,125.104,0.0,125.104,0.0,216.575,0.6339,0.373,0.0,0.0,91.471,125.104,13.4005,111.7035,13.4005,203.1745,0.5946,0.287,0.0619,0.6241,0.3418,0.0155,True
e913336a-fa8d-4567-a076-a47f1ca9f4fe,5.44,5.44,overture_height,provided,,,,,False,1020.6087,969,9.06,26.85,0.0,1028,pixel_centre,1020.6087,800.6947,1821.3034,0.0,1020.6087,400.4988,0.0,400.4988,0.0,1421.1075,0.7803,0.4097,0.0,0.0,1020.6087,400.4988,0.0,400.4988,0.0,1421.1075,0.7803,0.5424,0.0,0.0,1020.6087,400.1969,0.0,400.1969,0.0,1420.8056,0.7801,0.5346,0.0,155.8712,864.7375,400.1969,314.1632,86.0336,470.0344,950.7712,0.522,0.1868,0.3308,0.7157,0.4184,0.0827,True
d1d87822-91e2-4c71-b46e-5ff520b2ba0c,5.28,5.28,overture_height,provided,,,,,False,1017.3853,970,1.0,16.35,0.0,1019,pixel_centre,1017.3853,776.5694,1793.9547,0.0,1017.3853,388.1097,14.4791,373.6306,14.4791,1391.0159,0.7754,0.4067,0.0103,0.0,1017.3853,388.1097,4.441,383.6687,4.441,1401.054,0.781,0.5453,0.0032,0.0,1017.3853,388.4614,6.5361,381.9253,6.5361,1399.3106,0.78,0.5372,0.0046,0.0,1017.3853,388.4614,5.0271,383.4343,5.0271,1400.8196,0.7809,0.3409,0.0036,0.7793,0.4575,0.0054,True
a9f761e1-a812-43b4-9151-ccac62777ff8,5.31,5.31,overture_height,provided,,,,,False,665.6952,971,9.85,18.87,0.0,672,pixel_centre,665.6952,582.4771,1248.1723,0.0,665.6952,291.3272,0.0,291.3272,0.0,957.0223,0.7667,0.3932,0.0,0.0,665.6952,291.3272,0.0,291.3272,0.0,957.0223,0.7667,0.5274,0.0,0.0,665.6952,291.1504,0.0,291.1504,0.0,956.8455,0.7666,0.5194,0.0,601.305,64.3902,291.1504,291.1504,0.0,892.4553,64.3902,0.0516,0.0168,0.9327,0.5879,0.3642,0.2332,True
c898566f-42ba-4a03-b44b-bcd6a4935c52,9.66,9.66,overture_height,provided,,,gabled,,False,2503.8073,972,0.0,11.2,0.04,2505,pixel_centre,2503.8073,2801.3535,5305.1608,0.0,2503.8073,1400.8161,79.7943,1321.0218,79.7943,3824.8291,0.721,0.2947,0.0204,0.0,2503.8073,1400.8161,40.5203,1360.2958,40.5203,3864.103,0.7284,0.5028,0.0104,0.0,2503.8073,1400.6015,24.5751,1376.0265,24.5751,3879.8337,0.7313,0.4814,0.0063,93.9552,2409.852,1400.6015,546.1537,854.4478,640.109,3264.2998,0.6153,0.1872,0.1639,0.699,0.3665,0.0503,True
aacc2e77-c4c6-427d-8c3d-1ccc14c8383e,,5.1243,model_estimate,medium,1.3074,,,,False,55.1051,973,0.0,2.0,17.86,56,pixel_centre,55.1051,163.253,218.3581,3.9361,51.169,81.6265,0.0,81.6265,3.9361,132.7955,0.6082,0.3124,0.0288,3.9361,51.169,81.6265,0.0,81.6265,3.9361,132.7955,0.6082,0.3468,0.0288,3.9361,51.169,81.6265,19.4524,62.1741,23.3884,113.3432,0.5191,0.2633,0.1711,55.1051,0.0,81.6265,81.6265,0.0,136.7316,0.0,0.0,0.0,1.0,0.4338,0.2306,0.3072,True
5e1b6821-3114-4996-8220-ad15eb939c8a,,6.606,model_estimate,medium,1.6736,,,,False,84.205,974,0.0,0.0,100.0,87,pixel_centre,84.205,258.4673,342.6723,84.205,0.0,129.2675,129.2675,0.0,213.4725,0.0,0.0,0.0,1.0,84.205,0.0,129.2675,129.2675,0.0,213.4725,0.0,0.0,0.0,1.0,84.205,0.0,129.2559,129.2559,0.0,213.4608,0.0,0.0,0.0,1.0,84.205,0.0,129.1998,129.1998,0.0,213.4047,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
f702f116-9a24-4ff8-a986-2172ada2258f,10.0652,10.0652,overture_height,provided,,,gabled,,False,169.9824,975,0.0,3.5,3.55,169,pixel_centre,169.9824,709.7973,879.7797,0.0,169.9824,328.6827,155.5153,173.1674,155.5153,343.1498,0.39,0.234,0.3119,0.0,169.9824,344.6133,126.8769,217.7364,126.8769,387.7189,0.4407,0.2556,0.2466,0.0,169.9824,306.9408,44.6594,262.2814,44.6594,432.2639,0.4913,0.2795,0.0936,35.2035,134.779,381.1145,145.023,236.0915,180.2265,370.8705,0.4215,0.2129,0.327,0.4359,0.2455,0.2448,True
809f771a-5023-4672-9341-d15b648ae97c,2.84,2.84,overture_height,provided,,,gabled,,False,11.0618,976,0.0,0.0,100.0,12,pixel_centre,11.0618,37.8038,48.8655,11.0618,0.0,18.9302,18.9302,0.0,29.9919,0.0,0.0,0.0,1.0,11.0618,0.0,18.9302,18.9302,0.0,29.9919,0.0,0.0,0.0,1.0,11.0618,0.0,18.9019,18.9019,0.0,29.9636,0.0,0.0,0.0,1.0,11.0618,0.0,18.9019,18.9019,0.0,29.9636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
03f6ed71-9591-42d3-b659-e5f3d93fd9fc,5.2234,5.2234,overture_height,provided,,,gabled,,False,198.9807,977,0.0,2.36,28.28,198,pixel_centre,198.9807,330.8214,529.8021,112.5547,86.426,165.4795,161.2846,4.1949,273.8394,90.6209,0.171,0.0799,0.7514,46.2278,152.7529,165.4795,112.8539,52.6257,159.0817,205.3785,0.3877,0.2809,0.4365,44.2179,154.7628,165.3558,28.593,136.7628,72.811,291.5256,0.5503,0.3511,0.1998,44.2179,154.7628,165.3419,36.1946,129.1473,80.4126,283.91,0.5359,0.2768,0.2207,0.4112,0.2472,0.4021,True
7c052983-c9df-4fd0-b463-31fe6f336508,,2.2307,model_estimate,medium,0.2556,,,,False,4.5385,978,0.0,0.0,100.0,5,pixel_centre,4.5385,19.4004,23.9389,4.5385,0.0,9.7121,9.7121,0.0,14.2506,0.0,0.0,0.0,1.0,4.5385,0.0,9.6932,9.6932,0.0,14.2317,0.0,0.0,0.0,1.0,4.5385,0.0,9.6883,9.6883,0.0,14.2268,0.0,0.0,0.0,1.0,4.5385,0.0,9.6883,9.6883,0.0,14.2268,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
212f57ce-661d-443a-b85b-48d47edb75d4,5.5066,5.5066,overture_height,provided,,,gabled,,False,147.7612,979,0.0,2.47,7.43,148,pixel_centre,147.7612,270.1083,417.8695,7.9871,139.7741,135.0338,67.0576,67.9762,75.0447,207.7503,0.4972,0.2716,0.2654,7.9871,139.7741,135.0338,59.89,75.1438,67.8771,214.9179,0.5143,0.3455,0.24,52.9145,94.8467,135.0273,122.9519,12.0754,175.8664,106.9221,0.2559,0.19,0.6219,147.7612,0.0,135.0273,135.0273,0.0,282.7885,0.0,0.0,0.0,1.0,0.3168,0.2018,0.5318,True
584baaef-57f6-484c-80cb-1c3c8d37f766,3.7006,3.7006,overture_height,provided,,,gabled,,False,27.4348,980,0.0,0.11,89.29,28,pixel_centre,27.4348,79.1175,106.5524,24.4954,2.9394,39.5588,39.5445,0.0143,64.0399,2.9537,0.0277,0.0127,0.9559,19.5963,7.8385,39.5588,39.5588,0.0,59.1551,7.8385,0.0736,0.0613,0.883,27.4348,0.0,39.5588,39.5588,0.0,66.9936,0.0,0.0,0.0,1.0,27.4348,0.0,39.5588,39.5588,0.0,66.9936,0.0,0.0,0.0,1.0,0.0253,0.0185,0.9597,True
7c4cdcd7-f856-4673-90bc-467bff21f20c,1.9538,1.9538,overture_height,provided,,,gabled,,False,5.1426,981,0.0,1.13,20.0,5,pixel_centre,5.1426,17.7618,22.9044,5.1426,0.0,8.8884,8.8884,0.0,14.031,0.0,0.0,0.0,1.0,2.057,3.0856,8.8884,6.1187,2.7697,8.1757,5.8553,0.2556,0.164,0.5827,1.0285,4.1141,8.8902,1.3849,7.5054,2.4134,11.6194,0.5073,0.2811,0.172,1.0285,4.1141,8.8902,2.6861,6.2041,3.7146,10.3182,0.4505,0.2198,0.2647,0.3034,0.1662,0.5048,True
6842f3d3-9947-449f-99fd-f3795567befb,,3.5894,model_estimate,medium,0.3547,,,,False,27.4696,982,5.0,7.26,0.0,26,pixel_centre,27.4696,76.8488,104.3183,6.3391,21.1304,38.4083,6.8222,31.5861,13.1613,52.7165,0.5053,0.2353,0.1998,0.0,27.4696,38.4012,0.0,38.4012,0.0,65.8708,0.6314,0.3624,0.0,0.0,27.4696,38.4405,0.0,38.4405,0.0,65.91,0.6318,0.3611,0.0,27.4696,0.0,38.4405,38.4405,0.0,65.91,0.0,0.0,0.0,1.0,0.4421,0.2397,0.2999,True
7a414a8b-850a-4b17-bd87-5ec4a6900c59,,2.3839,model_estimate,medium,0.26,,,,False,5.1467,983,0.0,0.48,60.0,5,pixel_centre,5.1467,21.6365,26.7831,2.0587,3.088,10.809,8.0128,2.7962,10.0714,5.8842,0.2197,0.1452,0.6312,2.0587,3.088,10.802,0.0,10.802,2.0587,13.89,0.5186,0.2537,0.1291,2.0587,3.088,10.8275,6.4374,4.39,8.4961,7.478,0.2792,0.1759,0.5319,5.1467,0.0,10.8275,10.8275,0.0,15.9741,0.0,0.0,0.0,1.0,0.2544,0.1437,0.573,True
8172b7b9-3575-4df1-9e1b-438cb002561e,2.8423,2.8423,overture_height,provided,,,gabled,,False,17.3511,984,0.0,2.78,5.56,18,pixel_centre,17.3511,50.2255,67.5765,4.8197,12.5313,25.1021,19.2118,5.8903,24.0316,18.4216,0.2726,0.1603,0.5661,0.0,17.3511,25.0661,6.0193,19.0469,6.0193,36.3979,0.5386,0.3239,0.1419,0.0,17.3511,25.1234,3.5183,21.605,3.5183,38.9561,0.5765,0.3308,0.0828,17.3511,0.0,25.1234,25.1234,0.0,42.4744,0.0,0.0,0.0,1.0,0.3469,0.2038,0.4477,True
55f0084c-d49c-4656-b317-6711b8811ae9,3.1913,3.1913,overture_height,provided,,,gabled,,False,8.0671,985,0.0,0.0,100.0,9,pixel_centre,8.0671,38.1863,46.2535,8.0671,0.0,19.0759,19.0759,0.0,27.1431,0.0,0.0,0.0,1.0,8.0671,0.0,19.0759,19.0759,0.0,27.1431,0.0,0.0,0.0,1.0,8.0671,0.0,19.0839,19.0839,0.0,27.1511,0.0,0.0,0.0,1.0,8.0671,0.0,19.1104,19.1104,0.0,27.1775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
4ecb5cb4-9535-44f9-9dd2-6a0e995cb28e,2.2424,2.2424,overture_height,provided,,,gabled,,False,4.8143,986,0.0,1.2,20.0,5,pixel_centre,4.8143,19.9338,24.748,3.8514,0.9629,9.9669,9.9669,0.0,13.8183,0.9629,0.0389,0.0179,0.9349,0.9629,3.8514,9.9669,0.0,9.9669,0.9629,13.8183,0.5584,0.2892,0.0651,0.9629,3.8514,9.9669,1.9248,8.0421,2.8877,11.8935,0.4806,0.2599,0.1954,0.9629,3.8514,9.9669,5.3586,4.6083,6.3215,8.4597,0.3418,0.1546,0.4277,0.3549,0.1804,0.4058,True
300d9a9b-29c1-420c-afdb-7c9327a477c0,3.8783,3.8783,overture_height,provided,,,gabled,,False,46.6863,987,0.0,1.76,2.13,47,pixel_centre,46.6863,106.285,152.9713,20.8598,25.8264,53.1059,48.973,4.1329,69.8329,29.9593,0.1958,0.1016,0.6998,0.0,46.6863,53.1301,10.388,42.7421,10.388,89.4284,0.5846,0.3637,0.1041,0.0,46.6863,53.1791,2.6855,50.4936,2.6855,97.1798,0.6353,0.3781,0.0269,2.98,43.7063,53.1791,36.8047,16.3743,39.7847,60.0806,0.3928,0.1833,0.3984,0.4521,0.2567,0.3073,True
